#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         724      1.3463     1.25448  0.00996493
         725     1.34497      1.2546  0.00995196
         726     1.34389     1.25473  0.00993902
         727     1.34308     1.25485  0.00992609
         728     1.34254     1.25497  0.00991318
         729     1.34226     1.25509  0.00990031
         730     1.34225     1.25521  0.00988747
         731      1.3425     1.25533  0.00987466
         732     1.34301     1.25545   0.0098619
         733     1.34376     1.25557  0.00984918
         734     1.34475     1.25569  0.00983651
         735     1.34596     1.25581  0.00982389
         736     1.34739     1.25594  0.00981133
         737       1.349     1.25606  0.00979883
         738      1.3508     1.25619   0.0097864
         739     1.35274     1.25632  0.00977403
         740     1.35481     1.25646  0.00976172
         741     1.35698     1.25659  0.00974949
         742     1.35922     1.25673  0.00973734
         743     1.36151     1.25687  0.00972525
         744     1.36383     1.25701  0.00971324
         745     1.36612     1.25716  0.00970131
         746     1.36837     1.25731  0.00968945
         747     1.37055     1.25746  0.00967766
         748     1.37264     1.25762  0.00966595
         749      1.3746     1.25777  0.00965431
         750     1.37641     1.25793  0.00964273
         751     1.37805     1.25809  0.00963122
         752      1.3795     1.25825  0.00961976
         753     1.38073     1.25841  0.00960836
         754     1.38174     1.25858  0.00959701
         755      1.3825     1.25874   0.0095857
         756       1.383     1.25891  0.00957443
         757     1.38325     1.25907  0.00956319
         758     1.38322     1.25923  0.00955198
         759     1.38294      1.2594  0.00954079
         760     1.38238     1.25956   0.0095296
         761     1.38156     1.25972  0.00951843
         762     1.38048     1.25988  0.00950726
         763     1.37916     1.26003  0.00949608
         764      1.3776     1.26019   0.0094849
         765     1.37582     1.26034  0.00947371
         766     1.37383     1.26049   0.0094625
         767     1.37165     1.26063  0.00945127
         768     1.36929     1.26077  0.00944002
         769     1.36677     1.26091  0.00942875
         770     1.36412     1.26105  0.00941746
         771     1.36134     1.26118  0.00940614
         772     1.35847      1.2613   0.0093948
         773     1.35551     1.26142  0.00938344
         774     1.35247     1.26154  0.00937205
         775     1.34938     1.26165  0.00936065
         776     1.34625     1.26176  0.00934922
         777     1.34307     1.26187  0.00933777
         778     1.33984     1.26197  0.00932631
         779     1.33658     1.26206  0.00931483
         780     1.33328     1.26216  0.00930333
         781     1.32992     1.26224  0.00929183
         782     1.32651     1.26232  0.00928031
         783     1.32301      1.2624  0.00926878
         784     1.31942     1.26247  0.00925724
         785     1.31572     1.26254   0.0092457
         786     1.31188     1.26261  0.00923415
         787     1.30787     1.26266  0.00922259
         788     1.30367     1.26271  0.00921104
         789     1.29925     1.26276  0.00919948
         790     1.29457      1.2628  0.00918792
         791     1.28961     1.26284  0.00917637
         792     1.28434     1.26286  0.00916482
         793     1.27872     1.26288  0.00915329
         794     1.27273     1.26289  0.00914177
         795     1.26633      1.2629  0.00913027
         796     1.25949     1.26289   0.0091188
         797     1.25219     1.26288  0.00910737
         798     1.24442     1.26286  0.00909598
         799     1.23616     1.26282  0.00908466
         800     1.22739     1.26278  0.00907341
         801     1.21809     1.26272  0.00906226
         802     1.20827     1.26266  0.00905121
         803     1.19791     1.26258   0.0090403
         804     1.18703     1.26248  0.00902954
         805     1.17563     1.26237  0.00901897
         806     1.16372     1.26225  0.00900861
         807     1.15132     1.26211   0.0089985
         808     1.13847     1.26196  0.00898866
         809     1.12518     1.26179  0.00897914
         810     1.11149     1.26161  0.00896997
         811     1.09743      1.2614   0.0089612
         812     1.08306     1.26118  0.00895285
         813     1.06842     1.26095  0.00894498
         814     1.05356     1.26069  0.00893762
         815     1.03853     1.26042  0.00893081
         816      1.0234     1.26013  0.00892458
         817     1.00822     1.25982  0.00891899
         818    0.993068      1.2595  0.00891404
         819    0.978007     1.25915  0.00890978
         820    0.963106     1.25879  0.00890623
         821    0.948429     1.25841   0.0089034
         822    0.934047     1.25802  0.00890131
         823     0.92003     1.25761  0.00889996
         824    0.906446     1.25718  0.00889936
         825    0.893363     1.25674  0.00889949
         826    0.880848     1.25629  0.00890034
         827    0.868962     1.25582  0.00890189
         828    0.857763     1.25534  0.00890412
         829    0.847304     1.25484  0.00890697
         830    0.837637     1.25434  0.00891041
         831    0.828807     1.25383  0.00891439
         832    0.820853     1.25331  0.00891885
         833     0.81381     1.25278  0.00892374
         834    0.807705     1.25225  0.00892898
         835    0.802561     1.25171  0.00893451
         836    0.798393     1.25117  0.00894026
         837    0.795209     1.25062  0.00894616
         838    0.793015     1.25008  0.00895214
         839    0.791808     1.24953  0.00895812
         840    0.791577     1.24898  0.00896403
         841    0.792307     1.24844   0.0089698
         842    0.793978      1.2479  0.00897537
         843     0.79656     1.24737  0.00898068
         844    0.800029     1.24684  0.00898567
         845     0.80435     1.24631  0.00899028
         846    0.809482      1.2458  0.00899447
         847    0.815383     1.24529  0.00899819
         848    0.822003     1.24479  0.00900141
         849    0.829295      1.2443   0.0090041
         850    0.837208     1.24382  0.00900624
         851    0.845691     1.24335   0.0090078
         852    0.854692      1.2429  0.00900877
         853    0.864158     1.24245  0.00900914
         854    0.874034     1.24202  0.00900892
         855    0.884266      1.2416  0.00900809
         856    0.894799      1.2412  0.00900668
         857     0.90558     1.24081  0.00900468
         858    0.916557     1.24043  0.00900211
         859     0.92768     1.24006  0.00899899
         860    0.938897     1.23971  0.00899534
         861    0.950155     1.23938  0.00899117
         862    0.961407     1.23905  0.00898652
         863    0.972605     1.23875  0.00898141
         864    0.983697     1.23845  0.00897587
         865    0.994638     1.23817  0.00896991
         866     1.00539      1.2379  0.00896358
         867      1.0159     1.23764   0.0089569
         868     1.02612      1.2374   0.0089499
         869     1.03603     1.23717   0.0089426
         870     1.04557     1.23695  0.00893503
         871     1.05471     1.23674  0.00892722
         872     1.06341     1.23654   0.0089192
         873     1.07164     1.23635  0.00891098
         874     1.07935     1.23617  0.00890259
         875     1.08652       1.236  0.00889406
         876     1.09311     1.23584   0.0088854
         877     1.09909     1.23568  0.00887664
         878     1.10445     1.23553  0.00886779
         879     1.10916     1.23539  0.00885887
         880      1.1132     1.23525  0.00884989
         881     1.11655     1.23512  0.00884087
         882     1.11921     1.23498  0.00883182
         883     1.12118     1.23485  0.00882276
         884     1.12245     1.23473  0.00881369
         885     1.12304      1.2346  0.00880464
         886     1.12296     1.23448   0.0087956
         887     1.12222     1.23435   0.0087866
         888     1.12088     1.23422  0.00877763
         889     1.11897     1.23409  0.00876872
         890     1.11653     1.23396  0.00875986
         891     1.11363     1.23382  0.00875107
         892     1.11034     1.23369  0.00874235
         893     1.10674     1.23354  0.00873372
         894     1.10291      1.2334  0.00872517
         895     1.09894     1.23325  0.00871671
         896     1.09493     1.23309  0.00870835
         897     1.09098     1.23293  0.00870009
         898     1.08721     1.23277  0.00869191
         899      1.0837     1.23261  0.00868382
         900     1.08057     1.23244  0.00867582
         901     1.07791     1.23227  0.00866788
         902      1.0758     1.23209  0.00866001
         903     1.07434     1.23192  0.00865218
         904     1.07357     1.23174  0.00864438
         905     1.07357     1.23157   0.0086366
         906     1.07437     1.23139  0.00862881
         907     1.07599     1.23122    0.008621
         908     1.07843     1.23105  0.00861314
         909     1.08169     1.23089  0.00860524
         910     1.08573     1.23073  0.00859726
         911     1.09052     1.23058   0.0085892
         912     1.09601     1.23043  0.00858105
         913     1.10212     1.23029   0.0085728
         914     1.10879     1.23016  0.00856445
         915     1.11594     1.23003    0.008556
         916     1.12349     1.22992  0.00854745
         917     1.13135     1.22981   0.0085388
         918     1.13945     1.22971  0.00853007
         919     1.14771     1.22962  0.00852125
