#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3287          -1   -0.979556 0.000660881
        3288          -1   -0.979562 0.000660709
        3289          -1   -0.979568 0.000660537
        3290          -1   -0.979574 0.000660366
        3291          -1   -0.979581 0.000660194
        3292          -1   -0.979587 0.000660023
        3293          -1   -0.979593 0.000659851
        3294          -1   -0.979599  0.00065968
        3295          -1   -0.979605 0.000659509
        3296          -1   -0.979612 0.000659338
        3297          -1   -0.979618 0.000659167
        3298          -1   -0.979624 0.000658996
        3299          -1    -0.97963 0.000658825
        3300          -1   -0.979636 0.000658655
        3301          -1   -0.979643 0.000658484
        3302          -1   -0.979649 0.000658313
        3303          -1   -0.979655 0.000658143
        3304          -1   -0.979661 0.000657973
        3305          -1   -0.979667 0.000657802
        3306          -1   -0.979673 0.000657632
        3307          -1   -0.979679 0.000657462
        3308          -1   -0.979686 0.000657292
        3309          -1   -0.979692 0.000657122
        3310          -1   -0.979698 0.000656952
        3311          -1   -0.979704 0.000656782
        3312          -1    -0.97971 0.000656612
        3313          -1   -0.979716 0.000656443
        3314          -1   -0.979722 0.000656273
        3315          -1   -0.979729 0.000656104
        3316          -1   -0.979735 0.000655934
        3317          -1   -0.979741 0.000655765
        3318          -1   -0.979747 0.000655596
        3319          -1   -0.979753 0.000655427
        3320          -1   -0.979759 0.000655258
        3321          -1   -0.979765 0.000655089
        3322          -1   -0.979771  0.00065492
        3323          -1   -0.979777 0.000654751
        3324          -1   -0.979783 0.000654582
        3325          -1   -0.979789 0.000654414
        3326          -1   -0.979796 0.000654245
        3327          -1   -0.979802 0.000654077
        3328          -1   -0.979808 0.000653908
        3329          -1   -0.979814  0.00065374
        3330          -1    -0.97982 0.000653572
        3331          -1   -0.979826 0.000653404
        3332          -1   -0.979832 0.000653236
        3333          -1   -0.979838 0.000653068
        3334          -1   -0.979844   0.0006529
        3335          -1    -0.97985 0.000652732
        3336          -1   -0.979856 0.000652564
        3337          -1   -0.979862 0.000652397
        3338          -1   -0.979868 0.000652229
        3339          -1   -0.979874 0.000652062
        3340          -1    -0.97988 0.000651894
        3341          -1   -0.979886 0.000651727
        3342          -1   -0.979892  0.00065156
        3343          -1   -0.979898 0.000651393
        3344       -0.92    -0.97988 0.000651444
        3345       -0.92   -0.979862 0.000651495
        3346       -0.92   -0.979845 0.000651546
        3347       -0.92   -0.979827 0.000651597
        3348       -0.92   -0.979809 0.000651647
        3349       -0.92   -0.979791 0.000651697
        3350       -0.92   -0.979773 0.000651747
        3351       -0.92   -0.979755 0.000651797
        3352       -0.92   -0.979737 0.000651846
        3353       -0.92    -0.97972 0.000651895
        3354       -0.92   -0.979702 0.000651944
        3355       -0.92   -0.979684 0.000651992
        3356       -0.92   -0.979666  0.00065204
        3357       -0.92   -0.979648 0.000652088
        3358       -0.92   -0.979631 0.000652136
        3359       -0.92   -0.979613 0.000652183
        3360       -0.92   -0.979595 0.000652231
        3361       -0.92   -0.979578 0.000652278
        3362       -0.92    -0.97956 0.000652324
        3363       -0.92   -0.979542 0.000652371
        3364       -0.92   -0.979524 0.000652417
        3365       -0.92   -0.979507 0.000652463
        3366       -0.92   -0.979489 0.000652508
        3367       -0.92   -0.979471 0.000652554
        3368       -0.92   -0.979454 0.000652599
        3369       -0.92   -0.979436 0.000652644
        3370       -0.92   -0.979418 0.000652688
        3371       -0.92   -0.979401 0.000652732
        3372       -0.92   -0.979383 0.000652777
        3373       -0.92   -0.979366  0.00065282
        3374       -0.92   -0.979348 0.000652864
        3375          -1   -0.979354 0.000652699
        3376          -1    -0.97936 0.000652535
        3377          -1   -0.979366  0.00065237
        3378          -1   -0.979372 0.000652205
        3379       -0.92   -0.979355 0.000652249
        3380       -0.92   -0.979337 0.000652292
        3381          -1   -0.979343 0.000652128
        3382          -1   -0.979349 0.000651964
        3383          -1   -0.979356   0.0006518
        3384          -1   -0.979362 0.000651636
        3385          -1   -0.979368 0.000651472
        3386          -1   -0.979374 0.000651308
        3387          -1    -0.97938 0.000651144
        3388       -0.92   -0.979362 0.000651188
        3389          -1   -0.979369 0.000651024
        3390          -1   -0.979375  0.00065086
        3391          -1   -0.979381 0.000650697
        3392          -1   -0.979387 0.000650533
        3393          -1   -0.979393  0.00065037
        3394          -1   -0.979399 0.000650207
        3395          -1   -0.979405 0.000650044
        3396          -1   -0.979411  0.00064988
        3397          -1   -0.979417 0.000649717
        3398          -1   -0.979423 0.000649554
        3399          -1   -0.979429 0.000649392
        3400          -1   -0.979435 0.000649229
        3401          -1   -0.979441 0.000649066
        3402          -1   -0.979447 0.000648903
        3403          -1   -0.979453 0.000648741
        3404          -1   -0.979459 0.000648578
        3405          -1   -0.979465 0.000648416
        3406          -1   -0.979472 0.000648253
        3407          -1   -0.979478 0.000648091
        3408          -1   -0.979484 0.000647929
        3409          -1    -0.97949 0.000647767
        3410          -1   -0.979496 0.000647605
        3411          -1   -0.979502 0.000647443
        3412          -1   -0.979508 0.000647281
        3413          -1   -0.979514 0.000647119
        3414          -1    -0.97952 0.000646957
        3415          -1   -0.979526 0.000646796
        3416          -1   -0.979532 0.000646634
        3417          -1   -0.979538 0.000646473
        3418          -1   -0.979544 0.000646311
        3419          -1    -0.97955  0.00064615
        3420          -1   -0.979556 0.000645989
        3421          -1   -0.979562 0.000645828
        3422          -1   -0.979568 0.000645666
        3423          -1   -0.979573 0.000645505
        3424          -1   -0.979579 0.000645344
        3425          -1   -0.979585 0.000645184
        3426          -1   -0.979591 0.000645023
        3427          -1   -0.979597 0.000644862
        3428          -1   -0.979603 0.000644701
        3429          -1   -0.979609 0.000644541
        3430          -1   -0.979615  0.00064438
        3431          -1   -0.979621  0.00064422
        3432          -1   -0.979627  0.00064406
        3433       -0.92    -0.97961 0.000644106
        3434       -0.92   -0.979592 0.000644152
        3435       -0.92   -0.979575 0.000644198
        3436       -0.92   -0.979558 0.000644244
        3437       -0.92    -0.97954  0.00064429
        3438       -0.92   -0.979523 0.000644335
        3439       -0.92   -0.979506  0.00064438
        3440       -0.92   -0.979488 0.000644425
        3441       -0.92   -0.979471  0.00064447
        3442       -0.92   -0.979454 0.000644514
        3443       -0.92   -0.979437 0.000644558
        3444       -0.92   -0.979419 0.000644602
        3445       -0.92   -0.979402 0.000644645
        3446       -0.92   -0.979385 0.000644689
        3447       -0.92   -0.979368 0.000644732
        3448       -0.92    -0.97935 0.000644775
        3449       -0.92   -0.979333 0.000644817
        3450       -0.92   -0.979316  0.00064486
        3451       -0.92   -0.979299 0.000644902
        3452       -0.92   -0.979282 0.000644944
        3453       -0.92   -0.979264 0.000644986
        3454       -0.92   -0.979247 0.000645027
        3455       -0.92    -0.97923 0.000645068
        3456       -0.92   -0.979213 0.000645109
        3457       -0.92   -0.979196  0.00064515
        3458       -0.84   -0.979156 0.000646218
        3459       -0.84   -0.979115 0.000647282
        3460       -0.84   -0.979075 0.000648343
        3461       -0.84   -0.979035 0.000649399
        3462       -0.84   -0.978995 0.000650452
        3463       -0.84   -0.978955 0.000651502
        3464       -0.84   -0.978915 0.000652547
        3465       -0.84   -0.978874  0.00065359
        3466       -0.84   -0.978834 0.000654628
        3467       -0.84   -0.978794 0.000655663
        3468       -0.84   -0.978754 0.000656694
        3469       -0.84   -0.978714 0.000657722
        3470       -0.84   -0.978674 0.000658746
        3471       -0.84   -0.978634 0.000659767
        3472       -0.84   -0.978594 0.000660784
        3473       -0.84   -0.978555 0.000661797
        3474       -0.84   -0.978515 0.000662808
        3475       -0.84   -0.978475 0.000663814
